sitename,county,aqi,pollutant,status,so2,co,o3,o3_8hr,pm10,pm2.5,no2,nox,no,windspeed,winddirec,datacreationdate,unit,co_8hr,pm2.5_avg,pm10_avg,so2_avg,longitude,latitude,siteid
菜寮,新北市,74,細懸浮微粒,普通,0.9,0.63,12.6,28.2,42,26,25,26.2,1.1,0.2,294,"2024-03-15 05:00",,0.5,25,43,1,121.481028,25.06895,8
新莊,新北市,81,細懸浮微粒,普通,0.7,0.44,9.4,16.4,38,31,17.7,18.8,1.1,0.4,238,"2024-03-15 05:00",,0.5,27.6,46,1,121.4325,25.037972,7
板橋,新北市,70,細懸浮微粒,普通,0.5,0.46,11.5,21.3,34,23,19.6,20.6,1,0.7,243,"2024-03-15 05:00",,0.6,23.2,41,1,121.458667,25.012972,6
土城,新北市,75,細懸浮微粒,普通,0.7,0.41,9.1,20.3,33,20,16.9,18.7,1.8,0.5,127,"2024-03-15 05:00",,0.4,25.2,43,1,121.451861,24.982528,5
新店,新北市,66,細懸浮微粒,普通,1,0.3,41.7,37.1,29,22,5.3,5.5,0.2,2.5,175,"2024-03-15 05:00",,0.4,21.7,36,1,121.537778,24.977222,4
萬里,新北市,49,,良好,1.3,0.23,35.7,32.3,22,14,0.5,0.8,0.3,3.4,211,"2024-03-15 05:00",,0.2,15.2,26,1,121.689881,25.179667,3
汐止,新北市,59,細懸浮微粒,普通,1.1,0.32,2.5,6.6,27,16,28.1,38.5,10.4,0.5,284,"2024-03-15 05:00",,0.4,18.7,32,1,121.64081,25.06624,2
基隆,基隆市,57,細懸浮微粒,普通,1.1,0.35,33.1,42.2,22,15,5,5.8,0.7,0.5,345,"2024-03-15 05:00",,0.3,18,30,1,121.760056,25.129167,1
屏東(枋山),屏東縣,74,臭氧八小時,普通,0.5,0.18,60.9,62.8,28,14,1.6,1.7,0.1,5,82,"2024-03-15 04:00",,0.1,14.7,30,0,120.651472,22.260899,313
新北(樹林),新北市,93,細懸浮微粒,普通,0.1,0.31,10.8,14.1,34,27,13.1,15.1,2,0.8,92,"2024-03-15 04:00",,0.4,32.5,46,0,121.38352778,24.94902778,311
屏東(琉球),屏東縣,87,臭氧八小時,普通,1.4,0.36,50.9,66.3,73,39,9.3,9.9,0.5,1.3,28,"2024-03-15 04:00",,0.2,25,51,2,120.37722,22.35222,204
臺南(麻豆),臺南市,130,細懸浮微粒,對敏感族群不健康,1.1,0.36,9,22.4,94,56,17.2,17.8,0.5,1.3,353,"2024-03-15 04:00",,0.3,46.7,85,1,120.24583056,23.17904722,203
高雄(湖內),高雄市,126,細懸浮微粒,對敏感族群不健康,1.3,0.45,5.5,17.2,94,50,19.1,19.8,0.7,0.4,332,"2024-03-15 04:00",,0.4,45.2,90,1,120.24535,22.87985556,202
彰化(員林),彰化縣,111,細懸浮微粒,對敏感族群不健康,1.5,0.41,6.6,12.4,71,49,18.7,19.9,1.2,0.6,8,"2024-03-15 04:00",,0.4,39.4,71,2,120.56373,23.96117,201
大城,彰化縣,86,細懸浮微粒,普通,1.2,0.14,40.7,39.1,53,27,5.1,5.5,0.4,5.2,32,"2024-03-15 04:00",,0.1,29.7,49,0,120.26964167,23.85493056,85
富貴角,新北市,56,細懸浮微粒,普通,1,0.22,45.2,45.5,36,17,2.5,2.6,0,1.5,187,"2024-03-15 04:00",,0.2,17.7,47,1,121.53656894,25.29681695,84
麥寮,雲林縣,92,細懸浮微粒,普通,1.5,0.23,30.5,33.2,60,34,,,,2.7,359,"2024-03-15 04:00",,0.2,32.3,57,1,120.251825,23.753506,83
關山,臺東縣,54,細懸浮微粒,普通,0.7,0.21,34.7,38.8,29,14,2.3,3.2,0.8,0.6,63,"2024-03-15 04:00",,0.2,16.8,33,0,121.161933,23.045083,80
馬公,澎湖縣,59,細懸浮微粒,普通,0.1,0.2,45.2,50.1,36,20,4.9,5.3,0.4,3.2,29,"2024-03-15 04:00",,0.2,18.8,31,0,119.566158,23.569031,78
金門,金門縣,122,細懸浮微粒,對敏感族群不健康,2.1,0.42,21.3,30.4,70,48,14.6,15,0.4,0.6,116,"2024-03-15 04:00",,0.4,43.7,68,2,118.312256,24.432133,77
馬祖,連江縣,90,細懸浮微粒,普通,0.8,0.38,36.5,45.0,26,21,6.9,7.3,0.4,2.6,342,"2024-03-15 04:00",,0.3,31.2,40,2,119.93149378,26.15188416,75
埔里,南投縣,70,細懸浮微粒,普通,1,0.28,11.2,16.0,29,20,5.4,6.4,1,0.3,291,"2024-03-15 04:00",,0.3,23.3,32,1,120.967903,23.968842,72
復興,高雄市,127,細懸浮微粒,對敏感族群不健康,1.1,0.59,8.4,32.6,93,61,30.5,31.8,1.3,0.8,121,"2024-03-15 04:00",,0.5,45.7,81,1,120.312017,22.608711,71
永和,新北市,70,細懸浮微粒,普通,1.2,0.33,37.4,27.9,32,20,5.4,6.7,1.2,0.9,157,"2024-03-15 04:00",,0.6,23.2,40,1,121.516306,25.017,70
竹山,南投縣,110,細懸浮微粒,對敏感族群不健康,0.8,0.27,13.8,18.1,48,34,9.9,10.4,0.5,0.4,158,"2024-03-15 04:00",,0.3,39.1,56,1,120.677306,23.756389,69
中壢,桃園市,137,細懸浮微粒,對敏感族群不健康,3.5,0.82,4.2,9.1,68,50,31,37.6,6.5,0.2,157,"2024-03-15 04:00",,1,49.5,71,1,121.221667,24.953278,68
三重,新北市,75,細懸浮微粒,普通,0.9,0.74,17.3,15.1,40,23,30.6,46.7,16,-,-,"2024-03-15 04:00",,0.9,25.2,46,1,121.493806,25.072611,67
冬山,宜蘭縣,65,細懸浮微粒,普通,0.5,0.4,16.4,29.0,33,22,12.3,14.2,1.9,0.8,246,"2024-03-15 04:00",,0.3,21,39,0,121.792928,24.632203,66
宜蘭,宜蘭縣,56,細懸浮微粒,普通,1.3,0.3,28,30.6,28,4,3.5,4.4,0.8,0.3,202,"2024-03-15 04:00",,0.3,17.4,36,1,121.746394,24.747917,65
陽明,臺北市,64,臭氧八小時,普通,1.1,0.25,55.5,59.0,26,14,2,2.4,0.4,1.6,180,"2024-03-15 04:00",,0.2,17.9,29,1,121.529583,25.182722,64
花蓮,花蓮縣,58,細懸浮微粒,普通,0.6,0.21,21.6,24.1,17,13,1.6,2.5,0.8,2.1,219,"2024-03-15 04:00",,0.3,18.3,27,0,121.599769,23.971306,63
臺東,臺東縣,57,細懸浮微粒,普通,0.5,0.21,46.5,47.4,36,21,2.3,2.4,0,1.2,306,"2024-03-15 04:00",,0.2,18,38,1,121.15045,22.755358,62
恆春,屏東縣,77,臭氧八小時,普通,1.4,0.21,61.8,63.1,25,14,1,2.1,1,8.2,30,"2024-03-15 04:00",,0.2,15.4,28,1,120.788928,21.958069,61
潮州,屏東縣,84,細懸浮微粒,普通,0.8,0.33,35.1,37.7,58,33,4.9,5.7,0.7,1.7,93,"2024-03-15 04:00",,0.3,28.7,59,0,120.561175,22.523108,60
屏東,屏東縣,120,細懸浮微粒,對敏感族群不健康,1.6,0.42,34.2,44.6,80,43,11.7,12.5,0.7,0.4,7,"2024-03-15 04:00",,0.5,42.8,82,2,120.488033,22.673081,59
小港,高雄市,114,細懸浮微粒,對敏感族群不健康,2.8,0.49,35,43.4,89,49,17.7,19.3,1.6,0.8,58,"2024-03-15 04:00",,0.4,40.5,78,2,120.337736,22.565833,58
前鎮,高雄市,123,細懸浮微粒,對敏感族群不健康,2.3,0.58,8.4,31.8,99,55,30.1,32.2,2,0.2,15,"2024-03-15 04:00",,0.5,44,91,2,120.30833356,22.6044507,57
前金,高雄市,127,細懸浮微粒,對敏感族群不健康,1.5,0.49,15.6,32.2,108,58,18.2,18.5,0.3,1.6,3,"2024-03-15 04:00",,0.4,45.6,96,1,120.28676111,22.63390278,56
左營,高雄市,148,細懸浮微粒,對敏感族群不健康,1.7,0.46,17.4,25.8,106,62,23.6,24.4,0.8,0.9,31,"2024-03-15 04:00",,0.4,53.8,95,1,120.292917,22.674861,54
楠梓,高雄市,135,細懸浮微粒,對敏感族群不健康,0.9,0.4,18.5,22.2,94,56,17.5,17.6,0.1,0.3,345,"2024-03-15 04:00",,0.4,48.7,93,1,120.328289,22.733667,53
林園,高雄市,108,細懸浮微粒,對敏感族群不健康,1.3,0.46,23.6,50.8,97,51,12.1,13.1,1,1.4,31,"2024-03-15 04:00",,0.3,38.3,82,2,120.41175,22.4795,52
大寮,高雄市,129,細懸浮微粒,對敏感族群不健康,3.1,0.45,29.2,40.1,92,59,16.8,17.9,1.1,0.2,67,"2024-03-15 04:00",,0.4,46.3,81,6,120.425311,22.56413611,51
鳳山,高雄市,125,細懸浮微粒,對敏感族群不健康,4.8,0.55,28.4,37.4,96,56,15.4,16,0.6,0.4,72,"2024-03-15 04:00",,0.6,44.7,87,2,120.357422,22.628126,50
仁武,高雄市,149,細懸浮微粒,對敏感族群不健康,2.1,0.48,13.3,16.0,85,56,26,26.8,0.8,0.3,13,"2024-03-15 04:00",,0.5,54,91,1,120.332631,22.689056,49
橋頭,高雄市,148,細懸浮微粒,對敏感族群不健康,1.5,0.5,14.5,20.5,95,57,18.3,19,0.7,0.8,57,"2024-03-15 04:00",,0.4,53.5,89,1,120.305689,22.757506,48
美濃,高雄市,94,細懸浮微粒,普通,1,0.35,42,49.1,62,33,6.2,6.9,0.7,0.7,80,"2024-03-15 04:00",,0.3,33.1,66,0,120.530542,22.883583,47
臺南,臺南市,139,細懸浮微粒,對敏感族群不健康,2,0.49,7.1,19.1,106,59,24.6,25.8,1.2,0.8,346,"2024-03-15 04:00",,0.4,50.3,92,1,120.21947897,22.98928311,46
安南,臺南市,142,細懸浮微粒,對敏感族群不健康,1.1,0.4,10,22.3,86,60,15.7,16.9,1.2,1,315,"2024-03-15 04:00",,0.4,51.2,80,1,120.2175,23.048197,45
善化,臺南市,124,細懸浮微粒,對敏感族群不健康,2,0.38,9.2,24.0,95,47,15.1,15.9,0.8,2.3,352,"2024-03-15 04:00",,0.3,44.5,88,1,120.29740529,23.11337642,44
新營,臺南市,133,細懸浮微粒,對敏感族群不健康,1.5,0.44,9,22.5,83,46,17.5,18.4,0.9,0.6,9,"2024-03-15 04:00",,0.3,47.9,80,1,120.31725,23.305633,43
嘉義,嘉義市,148,細懸浮微粒,對敏感族群不健康,1.8,0.4,8.3,18.0,87,62,17.3,18.3,0.9,1.4,12,"2024-03-15 04:00",,0.4,53.8,84,2,120.44125148,23.46477865,42
臺西,雲林縣,71,細懸浮微粒,普通,1.7,0.24,33.2,34.7,57,26,6.8,7.5,0.7,2.8,17,"2024-03-15 04:00",,0.2,23.8,60,1,120.19933333,23.702175,41
朴子,嘉義縣,120,細懸浮微粒,對敏感族群不健康,1.8,0.38,16.8,27.5,96,55,9.5,10.2,0.6,0.6,4,"2024-03-15 04:00",,0.2,42.8,79,2,120.2478,23.46538,40
新港,嘉義縣,119,細懸浮微粒,對敏感族群不健康,2,0.48,15.6,23.8,90,45,14,14.8,0.7,1.1,8,"2024-03-15 04:00",,0.3,42.4,82,2,120.345531,23.554839,39
崙背,雲林縣,108,細懸浮微粒,對敏感族群不健康,1.3,0.4,12.8,21.4,88,43,12.6,13.3,0.6,0.8,18,"2024-03-15 04:00",,0.3,38.2,83,1,120.348742,23.757547,38
斗六,雲林縣,133,細懸浮微粒,對敏感族群不健康,1.3,0.36,9.9,17.0,82,48,16,17.2,1.1,0.3,66,"2024-03-15 04:00",,0.3,47.8,87,1,120.544994,23.711853,37
南投,南投縣,91,細懸浮微粒,普通,0.6,0.34,6.4,9.4,46,32,9.8,10.4,0.6,0.2,44,"2024-03-15 04:00",,0.4,31.9,57,0,120.685306,23.913,36
二林,彰化縣,114,細懸浮微粒,對敏感族群不健康,2,0.42,17.9,22.3,83,41,14.3,15.1,0.7,1.3,11,"2024-03-15 04:00",,0.3,40.4,79,1,120.409653,23.925175,35
線西,彰化縣,93,細懸浮微粒,普通,2.4,0.36,26.7,25.5,69,36,12.9,13.4,0.5,3.7,12,"2024-03-15 04:00",,0.3,32.6,67,2,120.469061,24.131672,34
彰化,彰化縣,104,細懸浮微粒,對敏感族群不健康,1.2,0.35,16.7,18.4,64,36,19.6,20.1,0.5,1.9,349,"2024-03-15 04:00",,0.3,36.5,66,1,120.541519,24.066,33
西屯,臺中市,107,細懸浮微粒,對敏感族群不健康,1.6,0.33,24.5,17.8,73,46,16.1,17.2,1,1.5,7,"2024-03-15 04:00",,0.3,37.7,66,1,120.616917,24.162197,32
忠明,臺中市,96,細懸浮微粒,普通,1.6,0.36,23.7,16.5,66,35,12.7,13.9,1.1,0.8,357,"2024-03-15 04:00",,0.4,33.9,66,1,120.641092,24.151958,31
大里,臺中市,113,細懸浮微粒,對敏感族群不健康,1.1,0.45,5.4,7.3,63,46,19.8,20.4,0.6,1.1,247,"2024-03-15 04:00",,0.5,40,61,1,120.67844444,24.09961111,30
沙鹿,臺中市,106,細懸浮微粒,對敏感族群不健康,1.5,0.3,30,24.5,71,37,,,,1.3,30,"2024-03-15 04:00",,0.3,37.4,72,0,120.568794,24.225628,29
豐原,臺中市,79,細懸浮微粒,普通,1,0.32,13.7,21.7,32,24,9.5,10.4,0.9,0.2,80,"2024-03-15 04:00",,0.3,26.8,46,1,120.74252414,24.25699731,28
三義,苗栗縣,71,細懸浮微粒,普通,1.3,0.36,20.2,20.8,50,30,11.5,13.1,1.6,2.5,18,"2024-03-15 04:00",,0.3,23.6,40,1,120.75956754,24.38248443,27
苗栗,苗栗縣,88,細懸浮微粒,普通,1.3,0.29,8.8,13.8,40,27,12.7,13.5,0.8,1.8,177,"2024-03-15 04:00",,0.3,30.7,54,1,120.82011468,24.56499183,26
頭份,苗栗縣,93,細懸浮微粒,普通,1.8,0.31,11.9,10.1,48,31,9.3,10.3,1,1.4,120,"2024-03-15 04:00",,0.4,32.7,55,2,120.89869286,24.69690679,25
新竹,新竹市,112,細懸浮微粒,對敏感族群不健康,0.8,0.46,2.9,11.7,49,35,23,27.2,4.1,0.2,108,"2024-03-15 04:00",,0.5,39.8,60,1,120.97236752,24.8056356,24
竹東,新竹縣,74,細懸浮微粒,普通,1.2,0.23,20.6,18.5,27,21,4.6,5,0.3,0.9,141,"2024-03-15 04:00",,0.3,24.7,40,1,121.08895493,24.74091408,23
湖口,新竹縣,139,細懸浮微粒,對敏感族群不健康,1.7,0.62,1.6,18.1,78,61,30.3,36.3,5.9,1,117,"2024-03-15 04:00",,0.5,50.1,74,1,121.03886894,24.90009696,22
龍潭,桃園市,128,細懸浮微粒,對敏感族群不健康,1.3,0.5,9.4,13.8,59,42,24.4,26.4,1.9,1.1,229,"2024-03-15 04:00",,0.7,46.1,73,1,121.21645772,24.86400048,21
平鎮,桃園市,120,細懸浮微粒,對敏感族群不健康,2.5,0.73,1.6,15.0,74,52,37.9,46.3,8.4,0.5,273,"2024-03-15 04:00",,0.7,43,69,1,121.203986,24.952786,20
觀音,桃園市,104,細懸浮微粒,對敏感族群不健康,1.4,0.36,16.6,34.2,70,50,13.6,14.3,0.6,0.8,199,"2024-03-15 04:00",,0.2,36.5,59,1,121.08283092,25.03556747,19
大園,桃園市,103,細懸浮微粒,對敏感族群不健康,1.5,0.39,22,28.7,68,45,13.4,13.8,0.3,1.6,196,"2024-03-15 04:00",,0.3,36.4,61,2,121.20251473,25.06100357,18
桃園,桃園市,96,細懸浮微粒,普通,1.4,0.51,11.4,15.5,49,29,24.2,24.5,0.3,0.4,319,"2024-03-15 04:00",,0.7,33.8,57,1,121.30500531,24.9947107,17
大同,臺北市,76,細懸浮微粒,普通,1.1,0.72,16,22,35,22,26.6,34.4,7.8,-,-,"2024-03-15 04:00",,0.8,25.6,47,1,121.51342074,25.06331455,16
松山,臺北市,79,細懸浮微粒,普通,0,0.35,30,23.1,31,26,11.8,12.5,0.6,0.2,174,"2024-03-15 04:00",,0.5,26.8,41,1,121.578611,25.05,15
古亭,臺北市,68,細懸浮微粒,普通,0.8,0.3,38.7,34.9,33,18,6.7,6.9,0.1,0.7,112,"2024-03-15 04:00",,0.4,22.5,40,1,121.529556,25.020608,14
萬華,臺北市,73,細懸浮微粒,普通,0.6,0.41,34.2,27.5,32,24,12.7,13.8,1,0.2,67,"2024-03-15 04:00",,0.6,24.5,43,0,121.507972,25.046503,13
中山,臺北市,70,細懸浮微粒,普通,0.8,0.41,34.1,31.9,37,21,13.3,14.4,1.1,1.1,145,"2024-03-15 04:00",,0.5,23.3,45,1,121.526528,25.062361,12
士林,臺北市,58,細懸浮微粒,普通,0.7,0.25,42.3,39.7,28,12,4.9,5.7,0.7,0.6,49,"2024-03-15 04:00",,0.3,18.2,38,1,121.51666356,25.10334003,11
淡水,新北市,68,細懸浮微粒,普通,0.9,0.31,39.4,32.7,30,21,8.2,8.2,0,2.4,140,"2024-03-15 04:00",,0.4,22.3,39,0,121.449239,25.1645,10
林口,新北市,71,細懸浮微粒,普通,1.1,0.32,43,37.7,34,22,8.7,10,1.3,2.2,131,"2024-03-15 04:00",,0.4,23.7,43,1,121.36548982,25.07798949,9
菜寮,新北市,74,細懸浮微粒,普通,0.8,0.52,25,30.0,37,23,17.1,17.9,0.8,0.2,227,"2024-03-15 04:00",,0.6,24.8,43,1,121.481028,25.06895,8
新莊,新北市,77,細懸浮微粒,普通,0.8,0.44,9.5,16.6,37,26,17.4,19,1.5,0.2,129,"2024-03-15 04:00",,0.6,26.2,48,1,121.4325,25.037972,7
板橋,新北市,71,細懸浮微粒,普通,0.5,0.47,13.8,21.6,34,22,19.5,20.5,0.9,0.2,179,"2024-03-15 04:00",,0.6,23.6,44,1,121.458667,25.012972,6
土城,新北市,79,細懸浮微粒,普通,0.9,0.42,11.9,21.2,32,25,15.6,17,1.3,1,130,"2024-03-15 04:00",,0.5,26.8,45,1,121.451861,24.982528,5
新店,新北市,68,細懸浮微粒,普通,0.9,0.29,40,35.0,36,21,6,6.2,0.2,1.7,166,"2024-03-15 04:00",,0.4,22.4,38,1,121.537778,24.977222,4
萬里,新北市,51,細懸浮微粒,普通,1.2,0.23,35.5,31.6,27,13,0.5,1,0.4,4.3,218,"2024-03-15 04:00",,0.2,15.7,30,1,121.689881,25.179667,3
汐止,新北市,62,細懸浮微粒,普通,1.1,0.33,9.9,7.1,26,19,20.8,23.9,3.1,0.9,174,"2024-03-15 04:00",,0.5,19.8,34,0,121.64081,25.06624,2
基隆,基隆市,58,細懸浮微粒,普通,1.3,0.26,39.5,41.1,29,16,4,4.8,0.7,1.2,265,"2024-03-15 04:00",,0.3,18.5,32,1,121.760056,25.129167,1
屏東(枋山),屏東縣,77,臭氧八小時,普通,0.5,0.18,62,63.0,21,13,1.6,1.7,0,2.5,67,"2024-03-15 03:00",,0.1,14.8,31,0,120.651472,22.260899,313
新北(樹林),新北市,95,細懸浮微粒,普通,0.1,0.32,15.9,15.0,35,25,8.9,9.7,0.7,0.2,111,"2024-03-15 03:00",,0.5,33.4,49,0,121.38352778,24.94902778,311
屏東(琉球),屏東縣,90,臭氧八小時,普通,1.4,0.28,54,67.0,52,25,6.7,7.3,0.6,2.3,354,"2024-03-15 03:00",,0.2,22,47,2,120.37722,22.35222,204
臺南(麻豆),臺南市,123,細懸浮微粒,對敏感族群不健康,1.3,0.35,8.8,25.6,85,51,17.7,18.3,0.5,0.2,346,"2024-03-15 03:00",,0.3,44,82,1,120.24583056,23.17904722,203
高雄(湖內),高雄市,122,細懸浮微粒,對敏感族群不健康,1.6,0.47,8.8,21.6,89,56,18.1,19.1,1,0.4,336,"2024-03-15 03:00",,0.4,43.6,88,1,120.24535,22.87985556,202
彰化(員林),彰化縣,106,細懸浮微粒,對敏感族群不健康,1.7,0.4,5.7,15.2,68,40,19.7,21.1,1.4,0.5,18,"2024-03-15 03:00",,0.4,37.5,73,2,120.56373,23.96117,201
大城,彰化縣,87,細懸浮微粒,普通,1.3,0.15,38.5,40.1,53,32,5.6,7.8,2.2,4.3,39,"2024-03-15 03:00",,0.1,30.2,49,0,120.26964167,23.85493056,85
富貴角,新北市,56,細懸浮微粒,普通,0.6,0.22,41.4,46.2,47,15,2.8,2.9,0.1,1.6,151,"2024-03-15 03:00",,0.2,17.7,49,1,121.53656894,25.29681695,84
麥寮,雲林縣,91,細懸浮微粒,普通,1.6,0.23,27.8,35.8,62,36,,,,1.2,4,"2024-03-15 03:00",,0.2,31.8,57,1,120.251825,23.753506,83
關山,臺東縣,54,細懸浮微粒,普通,0.8,0.22,34.1,40.4,31,16,2.7,3.6,0.8,0.3,237,"2024-03-15 03:00",,0.2,16.6,34,0,121.161933,23.045083,80
馬公,澎湖縣,60,細懸浮微粒,普通,0.2,0.2,46.6,52.2,27,21,4.8,5.2,0.3,2.8,29,"2024-03-15 03:00",,0.2,19.2,30,0,119.566158,23.569031,78
金門,金門縣,119,細懸浮微粒,對敏感族群不健康,2,0.41,27.4,31.7,63,43,13.2,13.8,0.5,0.8,85,"2024-03-15 03:00",,0.4,42.6,68,2,118.312256,24.432133,77
馬祖,連江縣,97,細懸浮微粒,普通,0.8,0.36,36.1,44.9,27,28,7.7,8.2,0.4,2.4,327,"2024-03-15 03:00",,0.3,34.2,45,2,119.93149378,26.15188416,75
埔里,南投縣,74,細懸浮微粒,普通,0.9,0.3,10.5,17.6,27,27,6.4,7.5,1.1,0.4,285,"2024-03-15 03:00",,0.3,24.9,34,1,120.967903,23.968842,72
復興,高雄市,119,細懸浮微粒,對敏感族群不健康,1.2,0.64,12.5,40.8,92,51,28.3,29.4,1.1,0.6,111,"2024-03-15 03:00",,0.5,42.3,79,1,120.312017,22.608711,71
永和,新北市,71,細懸浮微粒,普通,1,0.5,30.5,25.1,31,16,15.8,17.4,1.6,1.1,146,"2024-03-15 03:00",,0.7,23.8,42,1,121.516306,25.017,70
竹山,南投縣,112,細懸浮微粒,對敏感族群不健康,0.8,0.3,16,21.3,47,41,11.7,12,0.3,0.9,221,"2024-03-15 03:00",,0.3,39.8,58,1,120.677306,23.756389,69
中壢,桃園市,136,細懸浮微粒,對敏感族群不健康,3.4,0.93,1.9,10.8,74,55,40.1,49.5,9.3,0.8,176,"2024-03-15 03:00",,1,49,72,1,121.221667,24.953278,68
三重,新北市,76,細懸浮微粒,普通,1,0.68,19.1,13.5,37,21,35.6,62.1,26.4,-,-,"2024-03-15 03:00",,1,25.6,47,1,121.493806,25.072611,67
冬山,宜蘭縣,65,細懸浮微粒,普通,0.4,0.3,21.5,32.1,38,19,5.6,6.9,1.3,1.2,320,"2024-03-15 03:00",,0.3,21,40,0,121.792928,24.632203,66
宜蘭,宜蘭縣,61,細懸浮微粒,普通,1.2,0.3,28.7,32.7,34,26,3.8,4.7,0.9,0.2,271,"2024-03-15 03:00",,0.3,19.4,38,1,121.746394,24.747917,65
陽明,臺北市,64,臭氧八小時,普通,1.1,0.24,54.4,59.2,23,18,1.9,2.4,0.4,1.1,200,"2024-03-15 03:00",,0.2,18.8,31,1,121.529583,25.182722,64
花蓮,花蓮縣,62,細懸浮微粒,普通,0.6,0.22,19.9,24.5,18,13,2,3,0.9,1.7,235,"2024-03-15 03:00",,0.3,20,31,0,121.599769,23.971306,63
臺東,臺東縣,56,細懸浮微粒,普通,0.6,0.21,46.9,47.4,37,15,2.6,2.8,0.1,0.2,319,"2024-03-15 03:00",,0.2,17.5,38,1,121.15045,22.755358,62
恆春,屏東縣,77,臭氧八小時,普通,1.5,0.21,62.5,63.8,25,15,1.1,1.8,0.7,6.7,29,"2024-03-15 03:00",,0.2,15.2,30,1,120.788928,21.958069,61
潮州,屏東縣,82,細懸浮微粒,普通,0.6,0.34,29.5,40.0,54,28,6.3,7.2,0.8,1.4,59,"2024-03-15 03:00",,0.3,28,59,0,120.561175,22.523108,60
屏東,屏東縣,117,細懸浮微粒,對敏感族群不健康,1.7,0.43,38,50.2,95,46,12.8,13.5,0.7,0.6,14,"2024-03-15 03:00",,0.5,41.6,82,2,120.488033,22.673081,59
小港,高雄市,109,細懸浮微粒,對敏感族群不健康,1.8,0.58,23.7,49.9,86,49,23.9,25.7,1.7,1.1,51,"2024-03-15 03:00",,0.4,38.5,77,2,120.337736,22.565833,58
前鎮,高雄市,117,細懸浮微粒,對敏感族群不健康,2.4,0.55,15.8,40.0,104,52,26.1,27.2,1.1,0.2,25,"2024-03-15 03:00",,0.5,41.7,89,2,120.30833356,22.6044507,57
前金,高雄市,120,細懸浮微粒,對敏感族群不健康,1.6,0.49,15.3,39.1,110,63,19.4,19.6,0.1,1.7,356,"2024-03-15 03:00",,0.4,43,94,1,120.28676111,22.63390278,56
左營,高雄市,144,細懸浮微粒,對敏感族群不健康,1.8,0.5,16.3,32.2,102,63,23.3,24.1,0.8,1,23,"2024-03-15 03:00",,0.4,51.9,93,1,120.292917,22.674861,54
楠梓,高雄市,131,細懸浮微粒,對敏感族群不健康,1.1,0.42,18.7,27.6,96,49,17.8,18,0.2,0.8,63,"2024-03-15 03:00",,0.4,47.2,94,1,120.328289,22.733667,53
林園,高雄市,103,細懸浮微粒,對敏感族群不健康,2.8,0.47,25.6,56.9,90,49,13.4,14.4,1,1.6,33,"2024-03-15 03:00",,0.3,36.2,81,2,120.41175,22.4795,52
大寮,高雄市,121,細懸浮微粒,對敏感族群不健康,19.1,0.47,29.1,46.4,89,52,18.5,19.5,1,1,56,"2024-03-15 03:00",,0.4,43.4,79,6,120.425311,22.56413611,51
鳳山,高雄市,118,細懸浮微粒,對敏感族群不健康,4.8,0.54,29.1,42.4,95,55,17.2,17.8,0.6,0.4,72,"2024-03-15 03:00",,0.6,42.2,86,2,120.357422,22.628126,50
仁武,高雄市,147,細懸浮微粒,對敏感族群不健康,2.4,0.52,8.3,16.6,97,64,31.9,32.8,0.9,0.6,336,"2024-03-15 03:00",,0.5,53.4,92,1,120.332631,22.689056,49
橋頭,高雄市,145,細懸浮微粒,對敏感族群不健康,1.5,0.46,13,25.6,90,53,19.7,20.5,0.8,0.9,53,"2024-03-15 03:00",,0.4,52.5,89,1,120.305689,22.757506,48
美濃,高雄市,92,細懸浮微粒,普通,0.9,0.36,38.9,53.2,62,31,7.1,7.5,0.4,0.3,97,"2024-03-15 03:00",,0.3,32.3,64,0,120.530542,22.883583,47
臺南,臺南市,132,細懸浮微粒,對敏感族群不健康,1.6,0.46,10.4,23.5,101,56,25.7,26.7,1,1.3,5,"2024-03-15 03:00",,0.4,47.5,89,1,120.21947897,22.98928311,46
安南,臺南市,135,細懸浮微粒,對敏感族群不健康,1.1,0.45,10.6,26.5,85,59,19.9,21.2,1.2,1,310,"2024-03-15 03:00",,0.4,48.7,78,1,120.2175,23.048197,45
善化,臺南市,120,細懸浮微粒,對敏感族群不健康,2.3,0.41,14.5,27.1,87,48,12.6,13.5,0.9,1.6,311,"2024-03-15 03:00",,0.3,42.7,84,1,120.29740529,23.11337642,44
新營,臺南市,131,細懸浮微粒,對敏感族群不健康,1.7,0.38,9.7,27.0,83,54,17.8,18.7,0.9,0.3,357,"2024-03-15 03:00",,0.3,47.1,78,1,120.31725,23.305633,43
嘉義,嘉義市,143,細懸浮微粒,對敏感族群不健康,1.8,0.44,9.1,21.7,83,53,17.1,18,0.9,1.3,92,"2024-03-15 03:00",,0.4,51.6,83,2,120.44125148,23.46477865,42
臺西,雲林縣,71,細懸浮微粒,普通,1.2,0.24,30.6,36.9,68,27,7,7.7,0.7,2.5,30,"2024-03-15 03:00",,0.2,23.5,61,1,120.19933333,23.702175,41
朴子,嘉義縣,111,細懸浮微粒,對敏感族群不健康,1.7,0.46,17.7,31.6,98,56,10.1,10.6,0.4,1.2,337,"2024-03-15 03:00",,0.2,39.5,74,2,120.2478,23.46538,40
新港,嘉義縣,117,細懸浮微粒,對敏感族群不健康,1.6,0.42,16.9,28.3,89,45,14.4,15,0.5,1.7,336,"2024-03-15 03:00",,0.3,41.7,80,2,120.345531,23.554839,39
