"Name_Ins","No","Address","tax_ID_number","twd97X","twd97Y","wgs84aX","wgs84aY"
"鴻展食品生技股份有限公司","65006348","新北市五股區五權路13號6樓","47096723","295289.26","2773154.48","121.448911951085","25.0659227052176"
"綠邦商行","65006376","新北市土城區亞洲路32巷15號(1樓)","17035257","293964.98","2763035.3","121.435463454697","24.9746048834673"
"懋軒生物科技有限公司","65006379","新北市中和區中山路2段405號4樓","66803971","299077.69","2766377.76","121.486221009801","25.00462407538"
"臻欣實業有限公司","65006381","新北市三重區中正北路317巷27號","66845206","298006.54","2773946.21","121.475872843227","25.0729865067604"
"超香食品股份有限公司汐止廠","65006383","新北市汐止區中興路31號2樓之3","24698750","314027.67","2772769.28","121.634623471667","25.061767532413"
"玉膳企業股份有限公司","65006407","新北市三重區光復路2段42巷39號3樓","66546024","297353.78","2771908.71","121.469332297962","25.0546126231082"
"恬品軒企業有限公司","65006426","新北市樹林區三俊街226號1樓","28698274","292501.7","2767501","121.421107636266","25.0149635021594"
"米棋食品有限公司","65006462","新北市新莊區建國二路52號(1樓)","66800067","293656.84","2768599.73","121.432587296544","25.0248501706434"
"龍睿股份有限公司","65006463","新北市三重區光復路1段101之1號3樓","66584589","297647.44","2771517.42","121.472229259961","25.0510707948311"
"三灃食品有限公司","65006466","新北市中和區中正路910號(1樓)","66905920","298817.42","2766669.7","121.483652926881","25.0072681483437"
"派德食品企業有限公司","65006509","新北市汐止區福德二路359巷5號、7號","23920182","312955.85","2772958.85","121.624009078392","25.063523932104"
"台灣味社會事業有限公司","65006519","新北市新店區民權路42巷59弄1號5樓","53412234","304359.86","2764095.02","121.53846084583","24.9838353044394"
"柏源盛商行","T6500656","新北市板橋區中正路379巷11號1樓","26752552","295742.68","2768285.64","121.453244575796","25.0219529656288"
"小潘蛋糕坊有限公司國慶廠","65006537","新北市板橋區國慶路29巷7號","54277088","296306.36","2765427.31","121.458733867882","24.9961305856751"
"宸品有限公司(汐止廠)","65006541","新北市汐止區中興路34號(1樓)","80680508","314313.22","2772592.04","121.637445328755","25.0601552678548"
"八八口食品股份有限公司","65006562","新北市三重區光復路1段79號3樓","52917566","297648.88","2771397.06","121.472239318777","25.0499841185267"
"馨逸企業股份有限公司","65006564","新北市新店區寶興路45巷8弄12號3樓","42865168","305584.97","2763082.95","121.550555055465","24.9746539016005"
"香帥蛋糕有限公司","65006524","新北市汐止區汐萬路1段211巷26號(1、2、3、4、5樓)","53226549","315684.13","2773883.91","121.651094255109","25.0717590162998"
"大堡口福食品有限公司(土城廠)","65006570","新北市土城區承天路83之13號","54723019","294486.37","2761722.13","121.440585329672","24.9627341984799"
"典茶實業有限公司","65006589","新北市深坑區北深路3段266號1樓","54140181","310434.78","2766441.5","121.598736088894","25.0047892163593"
"珍香食品有限公司","65006591","新北市汐止區南陽街250號","13098792","313266.29","2772215.57","121.627051837413","25.0568007952384"
"本家食品有限公司","65006593","新北市新莊區思源路112巷2號1樓","46393605","296452.85","2771030.36","121.460373691879","25.0467108020593"
"德麥食品股份有限公司(新北廠)","65006594","新北市五股區五權五路31號(2、3、4樓)","23420497","295608.89","2773160.99","121.452080309697","25.0659718292568"
"品樂坊食品有限公司","65006595","新北市中和區民享街4號(L棟1、2樓)","68212614","297807.86","2766451.01","121.473643437145","25.0053259715161"
"台雞食品有限公司","65006600","新北市土城區中山路95號","67313305","293660.78","2762589.18","121.432436373752","24.9705859794064"
"世界阿一鮑魚有限公司","65006611","新北市樹林區太順街114巷3號1樓","53427270","291872.84","2763445.72","121.414754103445","24.978369420882"
"高師傅菓子工房","65006621","新北市新店區寶橋路154巷2號3樓","10340669","305392.39","2763296.52","121.548656189405","24.9765890760968"
"樂齊有限公司","65006623","新北市三重區興德路103號(1樓)","68563483","297599.52","2771770.71","121.471763089404","25.0533589792487"
"農七十生物科技有限公司","65006626","新北市中和區建一路148號4樓","23996555","299256.92","2765733.7","121.487973636717","24.998803701409"
"易壯生物科技有限公司","65006640","新北市板橋區干城路14號(1樓)","67275908","296386.61","2765165.32","121.459520000322","24.9937628432957"
"大梵天實業股份有限公司","65006653","新北市新店區中正路538巷3號3樓","65120302","303938.65","2764161.78","121.534291355066","24.9844530582544"
"駿融蔘藥生技股份有限公司三峽廠","65006672","新北市三峽區添福14-24號(1樓)","04985001","287738.44","2755006.69","121.373573460728","24.9022880706557"
"富欣食品有限公司","65006679","新北市樹林區民權街5巷19弄16號(二樓)","28927092","289935.8","2761278.73","121.395505344046","24.9588576203107"
"路易莎職人咖啡股份有限公司(新北廠)","65006690","新北市五股區五權路7巷10號6樓","54857699","295208.28","2773077.6","121.44810674341","25.0652310785092"
"啟陞食品行","65006695","新北市三重區中興北街160巷16號(1樓)","25562870","297220.8","2772154.95","121.468022831722","25.0568398296476"
"意一堂國際有限公司","65006696","新北市新店區中正路501之18號3樓","52696085","303867.22","2764068.91","121.533580130016","24.9836171702068"
"美食多實業股份有限公司","65006698","新北市新莊區新樹路319號","12979278","293737.69","2767968.56","121.433368444232","25.0191495788111"
"港苑食品有限公司","65006740","新北市新店區民權路90巷36號","69040604","304168.03","2764123.33","121.536561910516","24.9840977439422"
"亞多夢股份有限公司五股廠","65006751","新北市五股區五權七路77號","53724216","295774.9","2773679.16","121.453743043447","25.0706448983522"
"吉力家有限公司","65006752","新北市汐止區大同路2段139號2樓","55116201","315679.58","2773067.39","121.651010176191","25.0643878997963"
"漢易科技有限公司","65006782","新北市新莊區五權一路3號4樓之1","52868256","296144.93","2773120.75","121.457392108499","25.0655922866113"
"駟馬國際股份有限公司","65006794","新北市樹林區西圳街1段117之3號(1、2、3樓)","67321121","290239","2761822.28","121.398523919326","24.963756832164"
"大當家食品股份有限公司","65006811","新北市板橋區信義路163巷1號5樓","65278865","296334.62","2765054.06","121.459001248903","24.9927599864669"
"東爵企業有限公司","65006826","新北市樹林區東順街109號","23044064","291193.9","2763119.4","121.408019521152","24.9754419167632"
"嶢陽茶行貿易有限公司","65006828","新北市新莊區五權一路1號5樓之1","04285083","296087.78","2773055.93","121.456823475127","25.0650088021017"
"三澧企業股份有限公司","65006843","新北市五股區五權五路3號","16098275","295391.7","2772864.35","121.449917796821","25.0633003488799"
"忕吉小吃股份有限公司五股食品廠","65006868","新北市五股區五工一路109號2樓","54752668","296032.41","2773662.68","121.456294935843","25.0704882791423"
"金色三麥餐飲股份有限公司","65006869","新北市三重區光復路一段101號3樓","24692475","297647.44","2771517.42","121.472229259961","25.0510707948311"
"名品客家美食行","T6500666","新北市中和區中正路51號1樓","26529956","300648.85","2765133.91","121.5017407363","24.9933428944924"
"勗聖食品有限公司","65006909","新北市樹林區樹中街6號(1樓)","28798175","292463.9","2764294.35","121.420634523854","24.9860144884591"
"泰康生技股份有限公司","65006959","新北市板橋區和平路6巷1號4樓","24690820","296301.15","2765165.45","121.458673430066","24.9937666471588"
"祐旭食品有限公司","65006965","新北市中和區立德街72巷34號(1樓)","45074126","299232.29","2766826.33","121.487768635533","25.0086688173796"
"逢源生物科技有限公司","65006976","新北市中和區立德街160號4樓","42727089","299037.29","2766847.5","121.485837505376","25.0088662356595"
"甘泉生物科技股份有限公司","65006994","新北市新店區復興路45號2樓","24206501","304186.82","2764432.63","121.536760109422","24.9868894377205"
"牛筋學苑企業有限公司","65006995","新北市新店區寶興路45巷9弄8號","80056960","305465.64","2763078.58","121.54937302041","24.9746188550545"
"慈安食品有限公司","65007006","新北市八里區博物館路31號3樓","69427705","291744.96","2783863.78","121.41410682302","25.1627083455549"
"彩富昌商行","65007039","新北市新莊區建國二路53號","31477042","293669.01","2768576.72","121.432707164306","25.0246420028627"
"優福國際發展有限公司","65007055","新北市土城區承天路8巷4號(1樓)","54695082","294099.39","2761876.3","121.436757728452","24.9641373323613"
"漢記股份有限公司土城廠","65007064","新北市土城區中央路1段319號(1、2樓及地下1樓)","53095716","294815.74","2763988.69","121.443920760814","24.9831872866868"
"長虹食品廠有限公司","65007065","新北市三重區重新路五段639之1號7樓","54505560","297101.88","2770666.73","121.466793306485","25.0434078483642"
"歐迪農產食品行","65007075","新北市樹林區俊英街166巷10號(1樓)","41076144","293104.26","2766635.3","121.427050697516","25.0071308918998"
"誼豐股份有限公司土城廠","65007085","新北市土城區忠承路87.91.95.99號5樓","42630873","294312.7","2761937.96","121.438872295066","24.9646877661534"
"八方雲集國際股份有限公司(北新廠)","65007092","新北市淡水區北新路2段76號","70472679","298326.51","2786416.15","121.479483737455","25.1855538340311"
"禮忠食品有限公司","65007093","新北市新莊區新樹路527巷34號(1樓)","69394900","293789.87","2766877.57","121.433850820165","25.0092984756981"
"鼎格有限公司","65007094","新北市三重區仁愛街245巷31號(1、2樓)","66512657","299890.15","2774565.81","121.494566332732","25.0785192047432"
"諸葛四九食品有限公司","65007096","新北市樹林區俊興街229號(1、2樓)","42725688","292149.22","2767515.39","121.417615805745","25.0151033060388"
"貝絲國際有限公司","65007097","新北市中和區新民街112號5樓之3","89818390","298492.51","2766790.52","121.480438214876","25.0083693886358"
"舞茶實業有限公司","65007098","新北市五股區中興路1段8號1樓、8之1號1樓","53696247","297376.87","2773993.89","121.46963290876","25.0734368992789"
"喬元手創食品有限公司","65007116","新北市新莊區建國一路288巷43號1樓","54734536","293818.33","2768701.4","121.43419065351","25.0257633474615"
"祁門有限公司","65007119","新北市汐止區康寧街169巷27之1號4樓之2","13057309","312816.04","2773539.82","121.622649888738","25.0687745755058"
"生安生物科技有限公司","65007135","新北市樹林區俊興街231號(1樓)","42733337","292150.88","2767522.64","121.417632435475","25.0151686893626"
"奕泰農業科技有限公司","65007137","新北市土城區永豐路195巷7弄4號(1樓)","47034425","297646.78","2763527.94","121.471946910006","24.9789413277719"
"紅太陽廚房有限公司","65007152","新北市新莊區中港二街101號","97243307","295318.4","2770911.73","121.44912702713","25.0456741754954"
"昌源豆皮有限公司","65007179","新北市樹林區西圳街1段115之2號(1、2樓)","42729869","290251.84","2761791.85","121.398650122023","24.9634817899964"
"漢記股份有限公司(土城二廠)","65007226","新北市土城區中央路1段319號(3、4樓)","53095716","294815.74","2763988.69","121.443920760814","24.9831872866868"
"台品興業有限公司","T6500672","新北市汐止區忠三街9巷28號之1","70737209","313015.07","2774818.27","121.62468120907","25.0803078505985"
"新加坡商粟野有限公司台灣分公司","65007236","新北市蘆洲區信義路73巷6號","24810276","298049.05","2774743.66","121.476322042089","25.0801845864645"
"三五生物科技股份有限公司","65007239","新北市汐止區康寧街169巷21號7樓之1","68305916","312825.02","2773462.28","121.622735381479","25.0680742119225"
"宇笛生物科技股份有限公司","65007250","新北市中和區立德街148巷52號6樓","12953312","299084.39","2766890.1","121.48630560671","25.0092492873776"
"芊語實業有限公司","65007281","新北市板橋區信義路165號2樓","66639825","296316.36","2765004.06","121.458818726389","24.9923090814081"
"海邊走走食品股份有限公司二廠","65007312","新北市淡水區中正東路1段3巷23號1樓","54710204","295551.33","2784231.56","121.451877093116","25.1659182647358"
"草系生活有限公司","65007319","新北市土城區中央路3段87號7樓之1","54151784","294207.47","2762283.06","121.437841202743","24.9678064739352"
"明朝製麵有限公司","65007320","新北市樹林區忠信街15號3樓","50845258","291160.16","2767528.72","121.407816732242","25.0152508339676"
"味台食品工業股份有限公司","99603655","新北市三重區中興南街二九號","35187282","297430.61","2770788.01","121.470055150607","25.0444924525679"
"翔旭工業有限公司","99616623","新北市鶯歌區大湖路642號","33964315","283740.55","2763097.88","121.334195786475","24.975431639507"
"民星食品廠","99606301","新北市三重區正義南路三一號","35882079","300250.06","2772637.29","121.498063648009","25.0610967303394"
"福星製油廠有限公司","99618691","新北市汐止區大安街五六巷七弄一三號","33892853","318345.58","2774099.89","121.677485149112","25.0735907549964"
"福元化學製藥股份有限公司","99690245","新北市瑞芳區大寮路九五之一號","00403405","328606.22","2776852.38","121.779345661466","25.0979396355293"
"幸福兄弟企業股份有限公司","99613938","新北市樹林區太順街116號","15222727","291895.32","2763334.07","121.414973431679","24.9773607977732"
"遠東乾燥股份有限公司","99604717","新北市新莊區新樹路三三三巷七號","34008038","293831.71","2767903.82","121.434297914128","25.0185622966766"
"宏祺有限公司","99689914","新北市新莊區中正路六一巷五號","70693639","296666.08","2770222.14","121.462459491131","25.0394075504052"
"豐譽食品工業股份有限公司","99616610","新北市鶯歌區大湖路七００巷四０號","44416771","283636.41","2763313.07","121.333169589514","24.9773767492529"
"台灣省青果運銷合作社臺北分社新店綜合包裝場","99690344","新北市新店區寶興里寶高路六０號","33828500","305721.11","2763363.61","121.55191469663","24.9771827213199"
"暉明食品廠有限公司","99616498","新北市板橋區中山路二段九０巷四七弄八號一樓","34574217","298133.13","2767491.13","121.476902155549","25.0147059812877"
"長青生物科技製造廠","99602974","新北市三重區五華街七巷八一號","36289272","300105.38","2774820.55","121.496709149214","25.0808118687697"
"怡樂熱帶植物食品工業工廠","99601788","新北市土城區中央路三段二三八之六號三樓","01858327","293266.58","2761906.86","121.428510816904","24.964437185792"
"日穗食品冷凍股份有限公司","99601053","新北市中和區中山路二段三五七巷六號","16354611","299346.3","2766284.35","121.488878796912","25.0037720372868"
"水精企業股份有限公司新店廠","99614763","新北市新店區民權路一０二號三樓","34382843","304112.21","2764001.09","121.536004146609","24.9829961738548"
"嘉珍食品行","99614398","新北市三重區仁愛街一二五巷六號","02181484","300089.89","2774222.43","121.49653389009","25.0754126497563"
"信和股份有限公司","99601315","新北市五股區五權五路六號","22468253","295434.36","2772883.38","121.450341177046","25.0634707969074"
"久益化工股份有限公司新莊廠","99614454","新北市新莊區新樹路二六八巷七二號","22607585","293445.38","2767634.02","121.430461669639","25.0161376715045"
"常新食品企業有限公司三廠","99606127","新北市中和區立業路95號","15854384","299529.68","2766666.79","121.490709234462","25.0072187599871"
"桂冠實業股份有限公司中和二廠","99616521","新北市中和區橋和路六Ｏ號","18868215","299431.27","2766437.34","121.489726005744","25.0051505160963"
"禮美實業有限公司","99607537","新北市中和區立業路97號","23817407","299527.83","2766673.93","121.490691141772","25.0072833150466"
"巧莉食品有限公司","99604481","新北市中和區新民街九六號","86412467","298561.28","2766791.97","121.481119572836","25.008380236248"
"味香醬園廠有限公司","99618498","新北市中和區中正路一二０六巷五號一、二樓","16485249","298461.48","2767084.98","121.48014114789","25.0110287491813"
"中山龍鳳堂食品有限公司","99614767","新北市蘆洲區中山二路一九四號","86678178","297446.22","2774770.25","121.470347098634","25.0804436791953"
"全盛美食有限公司","99605077","新北市樹林區保安街三段一巷一號","53710249","291385.69","2766978.66","121.410034713467","25.0102786449738"
"嘉一香食品股份有限公司樹林廠","99604842","新北市樹林區俊安街四三號","22176410","292416.71","2767258.4","121.420258110103","25.0127757215331"
"端陽食品有限公司","99601751","新北市樹林區佳園路3段101巷62弄10號","86803669","289754.83","2760291.28","121.393684805123","24.9499474007649"
"山原盒餐食品股份有限公司","99612949","新北市樹林區忠愛街五號二、三樓","28376061","291280.21","2767581.32","121.409007703375","25.0157224928013"
"豐品食品有限公司","99618430","新北市中和區連城路222巷6弄6號1樓","86981100","299565.97","2765626.98","121.491031387925","24.9978300825298"
"華禮企業股份有限公司","99614963","新北市新店區寶橋路二三五巷七號八樓","23162821","305668.61","2763713.77","121.551408862217","24.9803458641835"
"富元食品有限公司","99603676","新北市中和區建三路五七號","22115907","299074.22","2766064.11","121.486175460768","25.0017925897923"
"全台物流股份有限公司加工廠","99605146","新北市林口區東林里宏昌街一之二號","23225023","291063.38","2775044.38","121.407081881339","25.0831055975609"
"協錩食品有限公司新店廠","99602614","新北市新店區寶高路七巷二號四樓","16132132","305694.65","2763446.95","121.551655995296","24.9779361205578"
"茹美食品有限公司","99609982","新北市板橋區國慶路二七號","16077124","296303.37","2765370.9","121.45870233174","24.9956213326068"
"享記食品有限公司汐止廠","99690207","新北市汐止區大同路三段三六九巷二五號","86153757","318197.4","2774120.2","121.676017370873","25.0737808208435"
"吉米地食品有限公司","99607830","新北市土城區中華路一段七０巷二號","80574181","294914.77","2764578.09","121.444920820463","24.9885055264629"
"馥御食品企業有限公司深坑廠","99689735","新北市深坑區北深路三段一五五巷九號七樓","86275772","310815.13","2766214.52","121.602494078269","25.0027248361174"
"優奇有限公司五股廠","99602059","新北市五股區成泰路3段42號4樓","89504594","294624.98","2775682.89","121.442409728156","25.0887689451603"
"親民食品有限公司三重廠","99608099","新北市三重區光復路1段78、82、82-1、82-2、82-3、82-5、82-6、82-7、82-8號3樓","22719060","297615.35","2771446.97","121.471908728226","25.0504358174233"
"龐德國際開發有限公司汐止廠","99619135","新北市汐止區福德一路三四二巷二弄三號五樓","86853153","313524.51","2772936.95","121.629644313653","25.0633024115789"
"第一香食品企業有限公司","99616074","新北市新店區民權路四二巷五九弄一號","16522476","304359.86","2764095.02","121.53846084583","24.9838353044394"
"新力香食品有限公司","99604397","新北市三峽區介壽路一段三三八巷一二號","16186501","288511.43","2758041.58","121.381309412064","24.9296685895546"
"展群食品實業有限公司汐止廠","99619290","新北市汐止區福德一路三九二巷四一弄二三、二五號","86168908","313098.83","2772786.86","121.625418371537","25.0619652244297"
"統皓食品股份有限公司五股廠","99614804","新北市五股區五權路49號3、4樓","97212331","295676.11","2773508.68","121.452758071787","25.0691087340453"
"頂記食品股份有限公司五股廠","99601381","新北市五股區五工路一四四號","05174211","295361.61","2773645.81","121.449645310139","25.0703562493643"
"華福食品股份有限公司林口廠","99600267","新北市林口區宏昌街八巷一號","23140643","290895.23","2775218.6","121.405420137656","25.0846829995244"
"忠慷股份有限公司","99601150","新北市樹林區備內街五二之三號(一樓)","23682766","291602.51","2764471.2","121.412107368153","24.9876350548378"
"吉益食品有限公司","99602571","新北市新莊區中原東路三一號一、二樓及三三號二樓","22373003","296878.28","2771893.39","121.464619109983","25.0544890785405"
"中原食品工業開發股份有限公司三峽廠","99604964","新北市三峽區正義街16之1號","22640634","287320.68","2756908.7","121.369489249395","24.919470322013"
"喜生食品工業股份有限公司樹林廠","99608038","新北市樹林區佳園路二段一七之一號","12663806","289659.2","2761810.49","121.392781403758","24.9636656350952"
"尚品肉鬆實業有限公司","99689455","新北市中和區立言街五六號一、二樓","80094275","299296.85","2766653.03","121.488402041032","25.0071021412196"
"福泰食品有限公司","99691866","新北市樹林區俊安街26號","80557508","292346.98","2767386.07","121.419571154695","25.0139303138415"
"多利生醫股份有限公司","99692644","新北市五股區五權七路20號4樓","80534604","295251.22","2773210.31","121.44853672653","25.0664278377459"
"歐邁食品有限公司三重廠","99693970","新北市三重區溪尾街37號1樓","97369305","299566.31","2774264.14","121.491345293393","25.0758064540965"
"瑞聯興業股份有限公司汐止廠","99694063","新北市汐止區福德一路三九二巷四０號","20970525","313236.13","2772836.49","121.626781400672","25.06240757823"
"華福食品股份有限公司蛋糕廠","99694328","新北市林口區宏昌街八巷三號","23140643","290922.73","2775250.98","121.405693719746","25.0849746110689"
"春泉生技開發股份有限公司","99694423","新北市中和區立德街七八號一樓","27656141","299228.59","2766739.29","121.487728833691","25.0078830663594"
"慶利食品有限公司","99694764","新北市土城區中央路一段三六五巷一弄一七號","24282330","294816.79","2763756.59","121.443923600847","24.9810918804733"
"海聖股份有限公司八里廠","99694960","新北市八里區中山路二段六六號一、二樓","89944354","291209.23","2783164.76","121.408771524643","25.1564124772237"
"北記企業社二廠","99695490","新北市樹林區忠愛街六號四樓","13784103","291285.23","2767610.7","121.409058351551","25.0159875377802"
"德裕食品有限公司","99695559","新北市淡水區奎柔山路71號","16654841","295647.31","2788690.74","121.452978058422","25.206172264398"
"魔術食品工業股份有限公司二廠","99695713","新北市樹林區武林街九之一號","23930626","292221.97","2766082.1","121.418292782329","25.0021613377248"
"展安食品有限公司","99697020","新北市土城區中華路二段二四三號","28082214","294195.17","2762806.13","121.437736065157","24.9725292339393"
"悅豐食品有限公司","99697130","新北市中和區中山路2段340巷23號","28801431","299803.27","2766214.03","121.493403371143","25.0031223004539"
"甲寅國際興業有限公司","99718049","新北市新莊區化成路一九五巷二六號一樓","28899912","296779.85","2771474.68","121.463629421536","25.0507120606328"
"順成食品實業有限公司五股廠","99718076","新北市五股區五工二路一三０號","28200887","295865.12","2773702.1","121.454638009709","25.0708492852315"
"汶達生物科技有限公司","99718145","新北市三重區後竹圍街二九七、二九九號","80086036","298283.15","2773594.11","121.478602324233","25.0697989872688"
"宏野國際有限公司","99718373","新北市中和區建一路81巷2號3樓","28947344","299299.41","2766158.15","121.488409734006","25.0026342831831"
"旺來旺食品股份有限公司台北廠","99718417","新北市新莊區新樹路67巷40弄3號1樓","84548643","294494.76","2769186.6","121.440908810107","25.0301240662391"
"頂好企業股份有限公司","99718523","新北市土城區復興街11號（1、2樓）","03394823","293114.29","2762341.9","121.427016114683","24.9683691700623"
"老協珍股份有限公司","99718617","新北市八里區中山路2段66號3樓","29035400","291209.23","2783164.76","121.408771524643","25.1564124772237"
"秉瀚食品股份有限公司","99718668","新北市三重區新北大道2段139巷27號1、2樓","24214116","297082.62","2772540.03","121.466666486233","25.0603205990879"
"亞世欣實業股份有限公司","99718865","新北市樹林區柑園街二段一二二巷五號五樓","12797827","288799.11","2760893.36","121.384237558881","24.9554078128297"
"美又廉食品工業有限公司二廠","99719038","新北市三重區光復路二段一０二巷五二號二樓","70353842","297332.11","2772287.08","121.469130584327","25.0580291619998"
"達弘食品有限公司","99719244","新北市三重區光華路二七號","28640800","297267.44","2772498.95","121.468496859958","25.0599439937354"
"東雅食品有限公司","99719402","新北市三重區中興北街一五三之五號","24359914","297335.33","2771747.77","121.469143936148","25.0531602458749"
"美食達人股份有限公司二廠","99719591","新北市新莊區五權三路一二巷三號二樓","27617149","295698.84","2772835.26","121.45296108783","25.0630284696731"
"爵品國際有限公司","99719620","新北市中和區員山路五０四號五樓之八","24391251","298403.35","2766759.97","121.479553827928","25.0080964332759"
"東南亞國際事業有限公司","99719615","新北市汐止區大同路一段二九二巷二七號一樓","27322877","314166.54","2772245.78","121.635975518121","25.0570356104228"
"鼎泰豐小吃店股份有限公司中央廚房廠","99719647","新北市中和區立言街三六號一、二、三、四樓","86125275","299125.66","2766524.44","121.486701517832","25.0059468075477"
"宏柏國際有限公司新莊廠","99719817","新北市新莊區中正路五一四巷三三弄四三號一、二樓","80742531","293444.92","2769561.28","121.430517801757","25.0335372075133"
"伯美食品有限公司","99719876","新北市五股區五工二路一０二號二樓","25028048","296213.57","2773372.27","121.458080942702","25.0678609425124"
"馥茂企業社","99725709","新北市鶯歌區大湖路二四九號一樓","14264973","284916.67","2762821.77","121.345837965612","24.9729122732521"
"昱品食品有限公司","99725737","新北市樹林區忠愛街二號一樓","28370072","291305.6","2767608.06","121.409260129744","25.0159631457135"
"友助食品科技有限公司","99725735","新北市林口區工七路一號","34144126","290333","2774717","121.399831763","25.0801696412"
"麥之田食品屋","99725864","新北市五股區五工二路一０六巷五號三樓","31435281","296194.97","2773483.12","121.45790021858","25.0688622727137"
"東芳食品有限公司三重廠","99725892","新北市三重區興德路一四一巷一二、一四、一六號一、二、三樓","86589669","297367.97","2771777.59","121.469468410931","25.0534284238572"
"穀豐食品工業有限公司鶯歌二廠","99725960","新北市鶯歌區中正三路四九一巷六號一、二、三樓","16928032","282396.61","2758380.26","121.320774032979","24.9328688072452"
"新興寧波食品有限公司深坑一廠","99726015","新北市深坑區松柏街四七巷一八號一樓","12914037","314414.15","2767338.03","121.638200228273","25.0127189716118"
"雙翼食品有限公司","99726070","新北市樹林區忠愛街1號(1樓)及3號(1、2樓)","25036878","291335.5","2767578.15","121.409555482035","25.0156923628902"
"國鼎生物科技股份有限公司","01000084","新北市淡水區中正東路一段3巷19號10樓","80280616","295522.18","2784214.79","121.451587415197","25.1657677526615"
"佑善生技有限公司","01000119","新北市板橋區國慶路49巷19弄1號2樓","29083660","296360.09","2765435.31","121.459266397876","24.9962011322397"
"洪記食品行","01000241","新北市中和區連城路222巷8弄4號1樓","30310122","299556.44","2765662.69","121.490938311321","24.9981528642252"
"賽門鄧普拉食品有限公司","65000018","新北市樹林區俊興街224巷1、3號1樓","29139741","292211.61","2767514.52","121.418233920914","25.0150936808505"
"沛騰食品有限公司","65000904","新北市汐止區福德一路392巷22弄3號1、2樓","24262405","313295.62","2772790.72","121.62736896998","25.0619918473684"
"康天國際有限公司","65000206","新北市汐止區康寧街169巷29號10樓","53203784","312815.02","2773555.63","121.622640554421","25.0689173603446"
"統一企業股份有限公司","65000332","新北市五股區五工一路131號3樓","73251209","295432.51","2773665.7","121.450348686921","25.0705337039065"
"菜籃子生物科技有限公司","65000346","新北市汐止區大同路1段177號地下1樓","29053130","313867.04","2772246.27","121.63300719487","25.0570527161378"
"合一食品股份有限公司","65000501","新北市新店區寶橋路233之1號地下一層之2","53323486","305660.94","2763564.28","121.551326848449","24.9789965690021"
"日發麻油行","T6500016","新北市三重區瑞德里11鄰仁興街24巷2號1樓","35824888","300363","2774192.65","121.499239992308","25.0751346555124"
"哈肯舖股份有限公司","65001013","新北市新店區寶興路45巷1號3樓","29036421","305483.63","2762992.2","121.549547748248","24.9738383030318"
"谷和食品廠","65001183","新北市鶯歌區中正三路171之1號1樓","01968014","284093.48","2759041.24","121.337591563255","24.9387992656891"
"來新開發有限公司","65001191","新北市中和區員山路581巷31弄2之6號1樓","84289765","298165.35","2767020.9","121.477204986974","25.010459706622"
"鈺宏食品有限公司","65001197","新北市樹林區三俊街85巷6號1樓","53412987","292012.82","2767592.18","121.416266701876","25.0158004043989"
"香香美食商行","65001231","新北市中和區員山路550號(1樓)","26722903","298337.42","2767004.21","121.478909221898","25.0103034759396"
"德記香料化學有限公司","65001489","新北市深坑區北深路3段141巷2號4樓","20992859","310901.72","2766190.93","121.603350854249","25.0025083710029"
"法蘭司蛋糕有限公司三重廠","65001581","新北市三重區興德路143號(1、2、3層)","28208895","297381.31","2771716.59","121.469598592559","25.0528773031868"
"緻宏食品股份有限公司","65001667","新北市中和區中山路2段380巷17、19號1樓","12708085","299542.39","2766352.15","121.490823857585","25.0043777358176"
"白雞食品工業開發有限公司","65001782","新北市三峽區正義街18號1樓","86267793","287294.8","2756848.38","121.369231377924","24.9189263176148"
"欣樂企業股份有限公司","T6500237","新北市三重區三和路二段13巷2、2-1號3、4樓","28811233","300610.33","2773285.72","121.501658316644","25.0669386691644"
"阮的肉干有限公司","65001835","新北市三重區中興北街204巷11號1丶3樓","29146270","297254.35","2772411.92","121.468364158203","25.0591586502845"
"新錸國際實業有限公司","T6500267","新北市三重區重新路5段510號2樓","89650596","297723.17","2771034.68","121.472963075411","25.0467102572472"
"百鮮企業有限公司","65001978","新北市林口區工四路8號1、2樓","22857149","290504.3","2774489.81","121.401523224137","25.0781139727925"
"中原光合農場股份有限公司","65001990","新北市三峽區正義街18號1、2樓","53956735","287294.8","2756848.38","121.369231377924","24.9189263176148"
"祥發實業有限公司","65002109","新北市樹林區三俊街199巷61號1.2樓","53724010","292412.46","2767856.06","121.420234388961","25.0181715659014"
"宜興國際食品有限公司","65002211","新北市三重區光復路1段61巷25弄1號1樓","54045790","297768.07","2771236.37","121.473415039281","25.0485296451741"
"粵成企業有限公司","65002245","新北市新莊區中正路544之2號","54033204","293428.81","2769335.86","121.430351066523","25.0315024979156"
"威琪生技有限公司","65002808","新北市瑞芳區魚坑路261號","28696753","329717","2778169","121.790433973","25.1097670327"
"寶耕生技股份有限公司","65002336","新北市中和區立德街148巷38號、40號3樓","54039880","299114.55","2766873.43","121.486603841501","25.0090978223658"
"新北市製冰有限公司","65002516","新北市三峽區成福路105巷26號1樓","54277398","292262.49","2758431.42","121.418460497982","24.9330885050712"
"尚味興業有限公司","65002575","新北市汐止區環河街182號","54178405","313353.75","2772253.4","121.627920349715","25.0571386864717"
"奕瑪國際行銷股份有限公司營養生技廠","65002612","新北市新莊區五權一路9號7樓之2","12777300","296297.86","2773307.15","121.458914189966","25.0672704279176"
